,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,clusters
3014,74073,0,4,1,1,45526,41,200,1,2976,1
3015,43348,0,4,1,1,68846,25,200,1,2869,1
3016,97424,0,5,1,1,63796,17,0,0,2873,1
3017,20603,0,1,1,1,115,5,0,0,3054,2
3018,92097,2194,1,1,1,20450,8,1850,3,2825,2
3019,31520,0,1,1,1,130,2,0,0,2858,2
3020,29350,0,4,1,1,27703,15,0,0,3020,1
3021,20537,0,3,1,1,44791,21,2612,4,1569,3
3022,17376,0,1,1,1,4920,11,0,0,2265,2
3023,24563,0,1,1,1,5718,8,4218,5,1776,2
3024,52562,0,3,1,1,23773,15,600,2,3021,2
3025,48224,0,1,1,1,0,0,0,0,2888,2
3026,13271,0,1,1,1,0,0,0,0,1435,2
3027,129919,719,1,1,1,7150,5,650,2,3053,2
3028,17893,0,2,1,1,9623,13,0,0,3074,2
3029,52693,0,1,1,1,947,4,0,0,2374,2
3030,50895,0,4,1,1,29618,15,0,0,2980,1
3031,36459,0,1,1,1,7573,17,5473,15,2885,2
3032,68532,0,5,1,1,68704,21,0,0,2822,1
3033,34862,0,1,1,1,2725,5,0,0,3004,2
3034,20391,0,1,1,1,90,3,0,0,2884,2
3035,165144,0,1,1,1,5500,4,500,1,2777,2
3036,20773,0,3,1,1,13619,14,0,0,2765,2
3037,165144,0,2,1,1,6980,17,0,0,2894,2
3038,45883,2611,1,1,1,5647,11,0,0,1464,2
3039,36978,0,1,1,1,100,1,100,1,3033,2
3040,165144,1121,1,1,1,4750,9,3250,8,3071,2
3041,45005,0,1,1,1,0,0,0,0,2934,2
3042,45533,0,5,1,1,56208,16,0,0,2963,1
3043,26513,0,1,1,1,7670,14,0,0,2678,2
3044,20417,0,1,1,1,5000,1,0,0,3013,2
3045,7490,0,1,1,1,0,0,0,0,3042,2
3046,14394,0,1,1,1,935,4,150,2,2754,2
3047,103888,0,1,1,1,4379,3,4379,3,2238,2
3048,61191,0,2,1,1,8502,17,0,0,2112,2
3049,7329,0,2,1,1,10639,16,0,0,2993,1
3050,12688,0,1,1,1,0,0,0,0,2993,2
3051,106921,0,4,1,1,26666,13,0,0,2581,2
3052,31668,2576,1,1,1,1800,3,300,2,2271,2
3053,34996,0,2,1,1,6313,14,150,1,2909,2
3054,23099,0,1,1,1,300,3,300,3,2292,2
3055,109133,0,3,1,1,21378,16,0,0,2989,2
3056,103586,0,1,1,1,4000,7,3900,6,2726,2
3057,45575,0,3,1,1,23223,17,0,0,2964,2
3058,76430,0,3,1,1,13653,17,0,0,3018,2
3059,18059,0,1,1,1,0,0,0,0,2019,2
3060,165144,0,1,1,1,3082,3,0,0,2817,2
3061,36953,0,3,1,1,25598,16,0,0,2997,1
3062,27155,0,4,1,1,47252,15,300,1,3001,3
3063,89112,4670,2,1,1,28670,29,0,0,2680,2
3064,72768,0,1,1,1,290,3,0,0,2762,2
3065,23178,0,1,1,1,0,0,0,0,2351,2
3066,25676,0,1,1,1,0,0,0,0,1597,2
3067,63190,0,3,1,1,18950,13,250,1,3041,2
3068,1666,0,1,1,1,980,3,0,0,2761,0
3069,105544,0,4,1,1,31001,16,500,1,2888,2
3070,165144,1761,2,1,1,11294,20,150,1,2819,2
3071,40255,0,1,1,1,2975,13,750,2,2880,2
3072,5317,0,1,1,1,0,0,0,0,2992,2
3073,7606,0,4,1,1,29307,17,0,0,2930,3
3074,43255,0,1,1,1,2691,3,750,1,2864,2
3075,22414,0,1,1,1,1094,3,0,0,2957,2
3076,92225,0,4,1,1,48276,19,350,1,2972,2
3077,127199,0,1,1,1,2563,14,0,0,2917,2
3078,12176,0,1,1,1,875,7,0,0,2268,2
3079,142929,0,4,1,1,40826,23,0,0,2803,2
3080,28670,0,2,1,1,11727,11,0,0,2980,2
3081,82122,0,1,1,1,700,3,700,3,3044,2
3082,54637,0,1,1,1,21181,27,4673,21,2927,2
3083,6181,0,1,1,1,2000,9,0,0,2878,2
3084,25485,0,1,1,1,9655,10,2800,8,2798,2
3085,16136,0,1,1,1,0,0,0,0,1177,2
3086,128213,0,2,1,1,7956,13,500,1,2522,2
3087,92492,0,1,1,1,11029,6,0,0,2839,2
3088,85412,0,3,1,1,25102,16,500,1,2816,2
3089,46003,0,1,1,1,1340,7,0,0,2698,2
3090,95982,0,1,1,1,3630,3,0,0,2623,2
3091,20529,0,1,1,1,0,0,0,0,2644,2
3092,28254,0,3,1,1,17117,19,1050,6,2692,1
3093,26101,0,1,1,1,3900,15,3900,15,2222,2
3094,50939,0,3,1,1,16453,16,0,0,2753,2
3095,35039,0,1,1,1,174,1,0,0,2314,2
3096,165144,1000,3,1,1,34318,36,7974,19,2691,2
3097,1439,0,1,1,1,80,2,0,0,2684,0
3098,165144,0,1,1,1,25688,23,2500,5,2607,2
3099,38429,0,1,1,1,1004,2,1004,2,2521,2
3100,22865,0,1,1,1,1750,7,0,0,2375,2
3101,23033,0,2,1,1,7910,15,0,0,2765,2
3102,103172,0,1,1,1,3125,3,0,0,2416,2
3103,23448,0,4,1,1,36941,18,700,3,2675,1
3104,115161,0,1,1,1,9050,18,3050,15,2417,2
3105,58382,0,1,1,1,11327,32,4800,23,2480,2
3106,156766,0,3,1,1,23375,27,0,0,2840,2
3107,34137,0,1,1,1,335,5,0,0,2593,2
3108,17219,0,1,1,1,6167,10,3757,6,2627,2
3109,43823,0,1,1,1,500,1,0,0,2717,2
3110,63364,0,3,1,1,15415,11,0,0,2560,2
3111,18497,0,3,1,1,14138,12,0,0,2643,1
3112,23173,0,2,1,1,7843,8,0,0,2565,2
3113,51367,0,4,1,1,40004,24,0,0,2434,1
3114,34894,0,3,1,1,13955,17,0,0,2447,2
3115,7422,0,1,1,1,2229,3,0,0,2653,2
3116,16090,0,1,1,1,850,6,850,6,2592,2
3117,2784,0,1,1,1,0,0,0,0,2066,2
3118,54177,0,3,1,1,45403,15,500,1,2123,1
3119,29326,0,2,1,1,23061,7,0,0,2497,1
3120,26164,2556,1,1,1,0,0,0,0,2566,2
3121,29518,0,1,1,1,2702,12,0,0,2532,2
3122,29754,6396,1,1,1,500,1,0,0,2655,2
3123,8000,0,1,1,1,0,0,0,0,941,2
3124,69788,0,1,1,1,1500,3,1500,3,2705,2
3125,38042,0,1,1,1,7658,17,0,0,2606,2
3126,23894,0,1,1,1,6000,3,0,0,2705,2
3127,110628,0,5,1,1,63759,13,0,0,2654,2
3128,10839,0,1,1,1,190,1,190,1,2341,2
3129,47513,0,3,1,1,19904,13,0,0,2516,2
3130,16321,0,1,1,1,0,0,0,0,2710,2
3131,37550,0,1,1,1,0,0,0,0,2579,2
3132,37936,0,2,1,1,6211,12,0,0,2719,2
3133,38061,0,3,1,1,34227,18,3600,8,2649,1
3134,25934,0,1,1,1,370,3,0,0,2565,2
3135,54942,0,1,1,1,4200,10,4200,10,2610,2
3136,139423,0,4,1,1,54152,25,500,3,2677,2
3137,165144,0,5,1,1,130647,32,600,2,2483,1
3138,98753,0,1,1,1,1475,5,0,0,2619,2
3139,25157,0,1,1,1,830,3,0,0,2732,2
3140,24134,0,1,1,1,1250,3,0,0,2390,2
3141,6628,0,1,1,1,2125,8,0,0,2539,2
3142,14504,0,1,1,1,0,0,0,0,2329,2
3143,36665,0,1,1,1,3250,19,0,0,2951,2
3144,17481,0,1,1,1,1396,3,0,0,586,2
3145,33111,0,1,1,1,0,0,0,0,2461,2
3146,89237,0,4,1,2,37668,18,0,0,2533,2
3147,93028,0,4,1,1,40887,22,0,0,2507,2
3148,89094,0,5,1,1,55865,13,0,0,2404,1
3149,11109,0,5,1,1,53627,13,0,0,2623,3
3150,14957,0,1,1,1,0,0,0,0,2634,2
3151,17823,0,1,1,1,15323,8,0,0,1453,1
3152,8485,0,1,1,1,0,0,0,0,2111,2
3153,56756,0,3,1,1,10851,14,0,0,2068,2
3154,99196,0,4,1,1,28334,16,0,0,2595,2
3155,21736,0,1,2,1,6672,10,0,0,2544,2
3156,11324,0,3,1,1,11082,11,0,0,2661,1
3157,60109,0,1,1,1,2300,6,2300,6,2501,2
3158,129887,0,1,1,1,26810,10,810,3,2566,2
3159,18150,0,1,1,1,240,2,0,0,2538,2
3160,57432,0,2,1,1,13422,19,5100,12,2546,2
3161,32659,0,1,1,1,3614,14,0,0,2553,2
3162,103203,0,1,1,1,3200,4,200,2,1556,2
3163,27122,0,1,1,1,0,0,0,0,2630,2
3164,40252,0,1,1,1,1375,4,0,0,2565,2
3165,165144,0,1,1,1,20822,25,6647,12,2424,2
3166,65460,0,1,1,1,0,0,0,0,2493,2
3167,17863,0,1,1,1,0,0,0,0,2028,2
3168,28443,0,4,1,1,53065,18,150,1,2462,3
3169,15655,0,1,1,1,2807,12,957,4,2476,2
3170,38307,0,1,1,1,1500,3,1500,3,2151,2
3171,15135,0,3,1,1,13357,14,0,0,2579,1
3172,73601,0,2,1,1,12902,36,2000,4,2624,2
3173,31489,0,3,1,1,21950,21,0,0,2216,1
3174,48852,0,1,1,1,1058,3,0,0,2278,2
3175,165144,0,1,1,1,5500,3,0,0,2613,2
3176,37212,0,1,1,1,0,0,0,0,2455,2
3177,43285,0,1,1,1,745,3,0,0,2436,2
3178,10758,0,1,1,1,0,0,0,0,1777,2
3179,40926,0,1,1,1,1725,7,0,0,2453,2
3180,10915,0,1,1,1,5455,15,0,0,2473,2
3181,38580,0,1,1,1,4337,7,0,0,2168,2
3182,26650,0,1,1,1,4652,11,4652,11,1958,2
3183,25268,888,1,1,1,4566,8,800,3,2126,2
3184,9338,0,1,1,1,200,1,200,1,2371,2
3185,67070,0,4,1,1,34600,27,2100,10,2416,2
3186,19382,0,1,1,1,195,2,0,0,2545,2
3187,25205,0,1,1,1,0,0,0,0,2532,2
3188,9634,0,1,1,1,9634,5,0,0,2146,1
3189,18954,0,1,1,1,550,3,550,3,2465,2
3190,41279,0,2,1,1,8682,14,0,0,2241,2
3191,56624,0,1,2,1,12311,14,0,0,2491,2
3192,11021,0,1,1,1,115,2,0,0,2449,2
3193,4096,0,1,1,1,3802,8,0,0,2433,1
3194,5199,0,3,1,1,28100,16,0,0,2592,3
3195,41072,0,1,1,1,3751,15,0,0,2378,2
3196,83623,0,1,1,1,2692,6,900,4,2395,2
3197,15920,0,1,1,1,2500,1,0,0,2466,2
3198,50674,0,2,1,1,22073,12,0,0,1615,2
3199,55461,0,4,1,1,31658,17,500,2,2315,1
3200,93264,0,1,1,1,3250,19,0,0,2369,2
3201,115154,0,3,1,1,13466,17,500,1,2440,2
3202,24920,0,1,1,1,375,3,0,0,2067,2
3203,64924,0,1,3,1,14971,13,0,0,1989,2
3204,25210,0,1,1,1,14500,5,500,1,2138,1
3205,41247,0,1,1,1,0,0,0,0,2407,2
3206,5929,0,1,1,1,168,7,0,0,2371,2
3207,14457,2288,1,1,1,1875,8,0,0,2409,2
3208,29067,0,1,1,1,485,3,250,1,2147,2
3209,112164,0,3,1,1,16802,14,0,0,2188,2
3210,44764,0,2,1,1,5539,6,0,0,2081,2
3211,38997,0,1,1,1,5158,18,0,0,2399,2
3212,115215,0,2,1,1,5824,7,0,0,2096,2
3213,96714,0,3,1,1,17026,15,0,0,2185,2
3214,32988,0,4,1,1,49484,14,0,0,2161,1
3215,11552,0,1,1,1,0,0,0,0,481,2
3216,38739,0,1,1,1,3050,3,550,2,1976,2
3217,142989,0,4,1,1,26210,14,500,1,2340,2
3218,1724,0,3,1,1,27305,20,0,0,1784,3
3219,56395,0,5,1,1,72905,24,1800,4,2344,1
3220,11845,0,1,1,1,625,2,0,0,2334,2
3221,46378,4844,1,1,1,2358,5,2358,5,1766,2
3222,85071,0,1,1,1,6600,4,0,0,2322,2
3223,53543,0,1,1,1,21183,11,563,2,1149,2
3224,33834,0,1,1,1,3920,12,0,0,1850,2
3225,36839,0,1,1,1,4436,6,0,0,2275,2
3226,42042,0,2,1,1,9846,14,0,0,1606,2
3227,72027,0,1,1,1,0,0,0,0,2386,2
3228,2692,0,1,1,1,800,4,50,1,2447,0
3229,17818,0,1,1,1,0,0,0,0,1709,2
3230,70927,0,1,1,1,12011,12,1567,8,2096,2
3231,57622,0,1,1,1,1250,3,0,0,2337,2
3232,891,0,1,1,1,0,0,0,0,1975,0
3233,33530,0,1,1,1,0,0,0,0,1777,2
3234,16452,0,1,1,1,9181,5,0,0,2108,1
3235,165144,0,1,1,1,26161,58,12873,53,2272,2
3236,55487,0,3,1,1,23123,19,1150,5,1986,2
3237,14648,0,3,1,1,21157,12,0,0,1843,1
3238,10621,0,1,1,1,90,3,0,0,2223,2
3239,23224,0,1,1,1,1750,7,0,0,2322,2
3240,17684,0,1,1,1,93,1,0,0,2012,2
3241,2477,0,1,1,1,2319,6,500,1,2137,0
3242,44668,0,1,1,1,872,2,0,0,1557,2
3243,22461,0,1,1,1,150,1,150,1,2223,2
3244,103200,0,1,1,1,500,1,500,1,2062,2
3245,74007,0,2,1,1,9259,13,0,0,2181,2
3246,22134,0,1,1,1,0,0,0,0,2161,2
3247,165144,0,1,1,1,5125,18,0,0,2150,2
3248,24683,0,1,1,1,600,2,0,0,2117,2
3249,51680,0,4,1,1,54926,65,3088,8,2112,1
3250,8819,0,3,1,1,12472,15,0,0,1920,1
3251,61545,0,3,1,1,18351,18,0,0,1973,2
3252,124837,0,1,1,1,4400,7,1500,5,2053,2
3253,50848,0,1,1,1,0,0,0,0,1773,2
3254,19661,0,1,1,1,0,0,0,0,2175,2
3255,32156,0,2,1,1,23928,29,2150,12,2257,1
3256,123055,0,1,1,1,11564,5,1039,2,2209,2
3257,63331,0,1,1,1,4200,4,700,2,2060,2
3258,9646,0,1,1,1,3445,11,0,0,2140,2
3259,16569,0,1,1,1,3204,8,0,0,2120,2
3260,165144,0,1,1,1,12350,30,2750,15,1777,2
3261,147128,0,5,1,1,59991,47,1065,1,2279,2
3262,59177,0,1,1,1,2300,6,700,3,1869,2
3263,26693,0,3,1,1,22057,14,0,0,1863,1
3264,2912,0,1,1,1,510,1,0,0,2132,2
3265,13982,0,1,1,1,500,1,0,0,2117,2
3266,14428,0,1,1,1,3475,21,0,0,1599,2
3267,21740,0,1,1,1,5625,11,0,0,2048,2
3268,8811,0,1,1,1,600,5,0,0,2032,2
3269,48256,0,2,1,1,8942,14,0,0,2121,2
3270,10994,0,3,1,1,10492,15,0,0,2215,1
3271,27320,2788,1,1,1,0,0,0,0,1725,2
3272,66614,0,1,1,1,0,0,0,0,1992,2
3273,78105,0,2,1,1,49364,14,0,0,2070,1
3274,120860,0,1,1,1,2000,1,0,0,1761,2
3275,77382,0,1,1,1,4950,13,0,0,2256,2
3276,19290,0,1,1,1,0,0,0,0,2331,2
3277,50987,0,1,1,1,0,0,0,0,2259,2
3278,101290,0,4,1,1,33876,22,500,1,2291,2
3279,17377,2178,1,1,1,500,1,0,0,2010,2
3280,11711,0,1,1,1,500,1,500,1,1922,2
3281,28712,0,1,1,1,1500,3,1500,3,2256,2
3282,110839,0,1,1,1,17550,24,7550,23,2272,2
3283,65633,0,1,1,1,3100,10,2000,8,1791,2
3284,69106,0,1,1,1,17832,10,0,0,2007,2
3285,66009,0,1,1,1,0,0,0,0,1603,2
3286,16843,0,1,1,1,780,3,0,0,2112,2
3287,27071,0,1,1,1,2125,10,0,0,2059,2
3288,25807,0,1,1,1,550,3,550,3,1838,2
3289,132871,0,1,1,1,300,3,200,2,1719,2
3290,24065,589,3,1,1,29586,9,0,0,1045,1
3291,92533,0,1,1,1,2220,4,2220,4,1905,2
3292,14513,0,1,1,1,50,2,0,0,1710,2
3293,162365,0,5,1,1,65029,15,0,0,1948,2
3294,4834,0,2,1,1,13441,17,0,0,1851,3
3295,21311,3418,1,1,1,2000,9,0,0,1990,2
3296,49804,0,1,1,1,0,0,0,0,2157,2
3297,135567,0,1,1,1,3650,5,1050,3,1967,2
3298,135374,0,3,1,1,23835,22,917,2,2294,2
3299,140914,0,1,1,1,0,0,0,0,1791,2
3300,6789,0,1,1,1,0,0,0,0,2237,2
3301,61893,0,1,1,1,0,0,0,0,2320,2
3302,83082,0,1,1,1,16207,13,250,1,2003,2
3303,16962,0,1,1,1,0,0,0,0,2206,2
3304,85955,0,4,1,1,34197,22,600,2,2046,2
3305,22215,0,1,1,1,2375,12,0,0,1857,2
3306,105898,0,1,1,1,4444,5,1944,4,2332,2
3307,66807,0,3,1,1,23456,14,0,0,1575,2
3308,131366,0,1,1,1,1500,2,500,1,1999,2
3309,31929,0,1,1,1,3500,3,1000,2,2019,2
3310,20540,0,1,1,1,5731,15,500,1,1970,2
3311,48131,0,5,1,1,60090,18,0,0,2161,1
3312,16346,0,1,1,1,5930,15,0,0,2108,2
3313,15540,0,1,1,1,209,3,104,1,1761,2
3314,17828,0,4,1,1,35099,14,0,0,2115,3
3315,165144,0,5,1,1,69449,27,150,3,2047,2
3316,66300,0,1,1,1,4750,6,1150,3,1884,2
3317,28446,0,1,1,1,0,0,0,0,1920,2
3318,80906,0,3,1,1,23548,15,0,0,2140,2
3319,12153,0,1,1,1,1050,9,1050,9,2041,2
3320,37569,0,1,1,1,3850,4,250,1,1597,2
3321,98151,0,3,1,1,38812,11,500,1,1976,2
3322,165144,0,1,1,1,7750,32,750,3,2102,2
3323,19881,0,1,1,1,2472,15,0,0,2186,2
3324,13490,0,1,1,1,0,0,0,0,2032,2
3325,46672,500,3,1,1,22404,22,0,0,2021,2
3326,119735,0,3,1,1,22432,17,1000,2,1996,2
3327,18317,0,1,1,1,2375,12,0,0,2032,2
3328,26334,0,1,1,1,0,0,0,0,2258,2
3329,143441,0,5,1,1,58475,27,0,0,2238,2
3330,10697,0,1,1,1,1000,8,0,0,2111,2
3331,14072,0,3,1,1,20700,16,0,0,1949,1
3332,35661,7487,1,1,1,600,3,500,2,1759,2
3333,54697,0,1,1,1,1625,6,0,0,1809,2
3334,18359,0,1,1,1,0,0,0,0,1748,2
3335,47764,0,2,1,1,23122,11,400,1,1872,2
3336,51169,4903,3,1,1,13080,13,0,0,1809,2
3337,32099,0,3,1,1,10534,6,0,0,1929,2
3338,84148,0,1,1,5,84148,7,0,0,1054,1
3339,45137,0,1,1,1,2000,1,0,0,1319,2
3340,18179,0,1,1,1,5488,3,0,0,1877,2
3341,39566,0,2,1,1,23755,18,0,0,1763,1
3342,46809,0,1,1,1,125,1,0,0,1878,2
3343,41628,0,3,1,1,16771,12,0,0,1818,2
3344,20891,0,1,1,1,150,3,0,0,1920,2
3345,36513,1692,1,1,1,825,3,725,2,1611,2
3346,116923,0,5,1,1,70403,50,0,0,1738,1
3347,7879,0,1,1,1,1815,5,0,0,1849,2
3348,40091,0,1,1,1,0,0,0,0,1803,2
3349,45842,0,1,1,1,8253,15,128,1,1805,2
3350,891,0,1,1,1,0,0,0,0,396,2
3351,43595,0,1,1,1,4375,14,0,0,1867,2
3352,29291,0,4,1,1,31357,32,1950,6,1391,1
3353,63392,0,3,1,1,20553,17,0,0,1087,2
3354,19578,0,2,1,1,5208,11,0,0,1632,2
3355,10926,0,1,1,1,0,0,0,0,1851,2
3356,19839,0,4,1,1,36375,15,0,0,1535,3
3357,64594,0,2,1,1,9295,14,0,0,1869,2
3358,24580,0,1,1,1,255,3,0,0,1926,2
3359,20318,0,1,2,1,6990,13,0,0,1956,2
3360,24579,0,1,1,1,2100,10,0,0,1967,2
3361,71713,0,1,1,1,2135,4,0,0,1845,2
3362,73501,0,3,1,1,21014,26,3694,8,1720,2
3363,61479,0,1,1,1,6050,4,50,1,1755,2
3364,21915,0,1,1,1,1875,8,0,0,1518,2
3365,16465,0,1,1,1,16165,5,0,0,1631,1
3366,61841,0,1,1,1,48700,49,0,0,1659,1
3367,23197,0,1,3,1,10587,13,150,1,1747,2
3368,26069,0,1,1,1,0,0,0,0,1278,2
3369,5690,0,2,1,1,11612,15,0,0,1549,3
3370,1000,0,1,1,1,0,0,0,0,1597,0
3371,14052,0,1,1,1,0,0,0,0,1808,2
3372,2143,0,1,1,1,0,0,0,0,1672,2
3373,18239,0,1,1,1,0,0,0,0,1683,2
3374,4892,0,1,1,1,0,0,0,0,1282,2
3375,34412,0,3,1,1,14734,13,0,0,1524,2
3376,34535,0,1,1,1,2719,12,0,0,1358,2
3377,23720,0,1,1,1,4000,3,500,1,1678,2
3378,11816,0,1,1,1,0,0,0,0,1596,2
3379,11218,0,1,1,1,3850,14,0,0,1604,2
3380,12568,0,1,1,1,350,3,0,0,1664,2
3381,13188,0,1,1,1,1500,3,1500,3,1955,2
3382,39983,0,3,1,1,39983,11,0,0,1569,1
3383,28526,0,1,1,1,4167,15,0,0,1360,2
3384,68359,0,3,1,1,15803,17,0,0,1293,2
3385,22048,0,1,1,1,100,1,0,0,1702,2
3386,1866,0,1,1,1,1128,8,0,0,1782,0
3387,40408,0,2,1,1,9612,12,0,0,913,2
3388,20642,0,1,1,1,4977,13,0,0,1614,2
3389,66574,0,1,1,1,2500,6,400,4,1791,2
3390,18656,0,1,1,1,4752,11,0,0,968,2
3391,57374,1621,1,1,1,2100,5,2100,5,1440,2
3392,25898,0,1,1,1,7834,3,0,0,1588,2
3393,42481,0,3,1,1,24617,16,0,0,678,2
3394,62492,0,1,1,1,3725,11,2600,9,1536,2
3395,4431,0,1,1,1,0,0,0,0,1582,2
3396,25090,0,4,1,1,25860,9,0,0,1786,1
3397,95728,2092,5,1,1,56111,14,0,0,1372,1
3398,11631,0,1,1,1,3289,22,0,0,1157,2
3399,54039,0,1,1,1,5250,22,1250,10,1709,2
3400,5625,0,1,1,1,2350,12,0,0,1270,2
3401,22966,0,1,1,1,3950,8,450,6,1443,2
3402,5544,0,1,1,1,350,3,0,0,1713,2
3403,37171,0,1,1,1,3450,5,950,4,1341,2
3404,40425,0,1,1,1,3300,8,1700,5,1753,2
3405,9805,0,1,1,1,4403,11,0,0,1559,2
3406,29417,0,1,1,1,16011,3,0,0,1582,2
3407,37093,0,1,1,1,4250,13,0,0,1810,2
3408,21461,0,1,1,1,4010,26,0,0,1509,2
3409,21950,0,1,1,1,5739,16,0,0,1668,2
3410,14233,0,1,1,1,160,3,0,0,1687,2
3411,105737,0,5,1,1,71728,13,0,0,1705,1
3412,22551,0,1,1,1,0,0,0,0,1794,2
3413,35474,0,1,1,1,15086,6,0,0,1479,2
3414,21854,0,1,1,1,500,1,500,1,1100,2
3415,50386,0,1,1,1,2750,8,0,0,1721,2
3416,28502,0,1,1,1,2375,12,0,0,1732,2
3417,165144,1082,4,1,1,37766,28,1550,11,890,2
3418,20516,0,1,1,1,3500,20,0,0,1429,2
3419,97391,0,1,1,1,26299,8,0,0,1607,2
3420,29253,2305,1,1,1,7625,5,0,0,1630,2
3421,139982,0,1,1,1,14500,6,0,0,1430,2
3422,68192,0,1,1,1,1300,9,1300,9,1640,2
3423,21615,0,1,1,1,5043,13,1000,2,1069,2
3424,36829,0,4,1,1,42497,19,1001,1,1015,1
3425,152178,0,4,1,1,39760,15,248,1,1073,2
3426,17397,0,1,1,1,1750,7,0,0,1215,2
3427,45006,0,1,1,1,1400,6,300,4,925,2
3428,4289,0,1,1,1,2350,4,750,2,1083,2
3429,133351,0,5,1,1,84215,43,7000,22,1529,1
3430,42093,0,1,1,1,1831,4,0,0,1526,2
3431,74331,0,3,1,1,15779,14,0,0,1514,2
3432,120462,3649,1,1,1,10500,9,750,2,1503,2
3433,14243,0,1,1,1,6654,17,0,0,1487,2
3434,6803,0,1,1,1,1644,11,0,0,1296,2
3435,8885,0,1,1,1,1500,5,0,0,1386,2
3436,38761,0,2,1,1,9015,12,0,0,1533,2
3437,5500,0,1,1,1,0,0,0,0,989,2
3438,76660,0,3,1,1,38807,24,3341,1,1193,2
3439,30463,0,1,1,1,4619,9,0,0,1275,2
3440,6914,0,1,1,1,0,0,0,0,812,2
3441,67495,0,2,1,1,8620,8,0,0,1302,2
3442,15339,0,1,1,1,1375,4,0,0,628,2
3443,5745,0,1,1,1,400,4,400,4,1067,2
3444,81155,0,4,1,1,49904,41,0,0,1276,1
3445,45432,0,3,1,1,12833,15,0,0,1322,2
3446,39386,0,1,1,1,18722,7,0,0,1359,2
3447,69647,0,4,1,1,45175,20,2250,3,854,1
3448,25849,0,1,1,1,0,0,0,0,996,2
3449,3625,0,1,1,1,0,0,0,0,1369,2
3450,4057,0,1,1,1,23050,11,2550,7,1135,3
3451,30273,0,1,1,1,1720,8,0,0,1117,2
3452,24750,0,1,1,1,0,0,0,0,968,2
3453,12471,0,1,1,1,0,0,0,0,666,2
3454,2000,0,1,1,1,0,0,0,0,1479,2
3455,2827,0,1,1,1,0,0,0,0,1375,2
3456,63121,0,3,1,1,16634,16,150,1,1349,2
3457,19694,0,1,1,1,2125,10,0,0,1436,2
3458,11571,0,1,1,1,0,0,0,0,1116,2
3459,26933,0,1,1,1,750,6,0,0,1299,2
3460,1456,0,1,1,1,500,1,0,0,1130,2
3461,16188,0,1,1,1,3726,7,300,4,900,2
3462,12088,0,4,1,1,27292,17,100,1,1298,3
3463,119214,0,1,1,1,19633,23,15533,17,1041,2
3464,66956,0,1,1,1,4520,5,1508,1,1342,2
3465,4360,0,1,1,1,2000,9,0,0,1355,2
3466,7056,0,1,1,1,0,0,0,0,1057,2
3467,32934,0,1,1,1,500,1,0,0,858,2
3468,6551,0,1,1,1,300,3,300,3,1117,2
3469,24915,0,1,1,1,265,3,0,0,1184,2
3470,10100,0,1,1,1,4400,12,2900,9,1032,2
3471,20691,0,1,1,1,16448,6,0,0,1227,1
3472,11676,0,1,1,1,1000,1,0,0,1158,2
3473,31504,0,1,1,1,7358,2,0,0,1022,2
3474,12093,0,1,1,1,1605,4,0,0,1411,2
3475,44353,0,1,1,1,2500,1,0,0,138,2
3476,35557,0,1,1,1,350,3,0,0,1135,2
3477,38465,0,1,1,1,10550,3,550,2,1580,2
3478,3258,0,1,1,1,0,0,0,0,106,2
3479,31224,1000,1,1,1,1150,7,650,6,1508,2
3480,93191,0,1,1,1,10463,17,3100,7,1539,2
3481,20010,0,1,1,1,0,0,0,0,1302,2
3482,37866,0,2,1,1,9200,18,0,0,1230,2
3483,65664,0,2,1,1,11899,5,0,0,1121,2
3484,59967,0,1,1,1,10000,4,0,0,959,2
3485,12134,899,4,1,1,57676,25,3064,9,974,3
3486,19892,0,1,1,1,3505,13,0,0,1240,2
3487,38292,0,1,2,1,12487,13,250,2,531,2
3488,68224,0,4,1,1,28916,16,0,0,1258,2
3489,103645,7257,1,1,1,3450,3,950,2,1374,2
3490,165144,3867,4,1,1,54353,27,100,1,542,2
3491,3246,0,1,1,1,0,0,0,0,1401,2
3492,33323,0,1,1,1,0,0,0,0,1405,2
3493,114719,0,1,1,1,0,0,0,0,1136,2
3494,60319,0,3,1,1,22051,19,50,1,817,2
3495,25705,0,1,1,1,0,0,0,0,1180,2
3496,52475,0,3,1,1,14447,13,0,0,962,2
3497,151265,0,5,1,1,61068,13,0,0,1213,2
3498,960,0,1,1,1,6000,1,0,0,1262,3
3499,17036,0,1,1,1,0,0,0,0,1210,2
3500,34458,0,1,1,1,1883,8,0,0,843,2
3501,165144,0,5,1,1,77203,15,0,0,1251,2
3502,13125,0,1,1,1,550,4,550,4,268,2
3503,14494,0,1,1,1,500,1,0,0,575,2
3504,13460,0,1,1,1,0,0,0,0,271,2
3505,9216,0,1,1,1,340,3,0,0,1466,2
3506,22840,0,1,1,1,0,0,0,0,773,2
3507,22289,0,3,1,1,18105,34,189,1,1501,1
3508,9389,0,1,1,1,4195,5,695,2,1509,2
3509,26375,0,1,1,1,7875,38,0,0,1431,2
3510,3625,0,1,1,1,2000,9,0,0,1431,2
3511,16200,0,1,1,1,5375,28,0,0,1407,2
3512,40465,0,1,1,1,6540,28,0,0,1408,2
3513,1000,0,1,1,1,375,3,0,0,1382,0
